,Stadtteil,Venue,Venue id,Venue Latitude,Venue Longitude,Venue Category
70,Junkersdorf,Geliebte Möbel,4c950dfe21c7199cf0b6147f,50.92179666328058,6.8680446616614335,Furniture / Home Store
71,Junkersdorf,Hotel Brenner'scher Hof,4b058869f964a52002c422e3,50.93099043942114,6.854013066079712,Hotel
72,Junkersdorf,Mercure Hotel Köln West,4c2c910bae6820a1167c1943,50.919677021050795,6.855642370964688,Hotel
73,Junkersdorf,Globus Trefferia,4db2bd2b6e8179a913591583,50.922381,6.853002,Bistro
74,Junkersdorf,Mercure Hotel - Bar,4e7a1352d4c0d1bf670c5556,50.91973121735391,6.855912716170495,Hotel Bar
75,Junkersdorf,Kentucky Fried Chicken,4bb08b99f964a520104b3ce3,50.9196292282438,6.851836851575515,Fried Chicken Joint
76,Junkersdorf,REWE City,4c59075af346c928f6ba4bca,50.932039179323574,6.856472054613732,Supermarket
77,Junkersdorf,Dassbach Küchen Werksverkauf,4e672dc46365d0e711f096dd,50.92032345559369,6.847701072692871,Furniture / Home Store
78,Junkersdorf,KEMMERLING GEBÄUDETECHNIK,5a38c38f2e268066d3579c63,50.92292,6.84614,Shopping Mall
79,Junkersdorf,Kreuz Köln-West (104) (10),4b8622a8f964a520d98031e3,50.925789117409984,6.845902076621187,Intersection
80,Junkersdorf,Ibis Budget Köln Marsdorf,4fe5a7e2e4b0756d128b1d1e,50.91539257419473,6.8575965511567905,Hotel
81,Widdersdorf,Kölner Golfclub,4f12d887e4b0960d00327335,50.96595761113803,6.849284103907219,Golf Course
82,Widdersdorf,Eiscafé Dolomiti Due,500c0c27e4b07957c35d8344,50.96525683967202,6.832460154424801,Ice Cream Shop
83,Widdersdorf,Netto Filiale,4e022a64c65b896d116fd7a9,50.96736433,6.84012382,Supermarket
84,Widdersdorf,Raph's BBQ Family Diner,540d7c84498e69e16e691a60,50.96952418118706,6.845229943997974,Food Truck
85,Widdersdorf,Rasthof Ville Ost,4bb6fc1f6edc76b03fb8311c,50.969301063727826,6.8375299424031395,Food Truck
86,Widdersdorf,Gasthaus Linde,4ced70efb1466a31005ca7fe,50.96713011347365,6.836328506469727,Gastropub
87,Widdersdorf,Melita,4c73e64157b6a1432049c9cc,50.966844,6.83579,Pizza Place
88,Widdersdorf,Schmitz & Nittenwilm Widdersdorf,5210781711d2ca5a53a0d0c1,50.965878,6.831973,Bakery
89,Widdersdorf,"Spielplatz ""Am Aspelkreuz/Englischer Garten""",5214c02d11d28fa15b47fdb6,50.96119180987939,6.841040466337074,Playground
90,Widdersdorf,Pizzeria Arcobaleno,4ef0b9f38231148fe00f624c,50.96457847583311,6.830746416289254,Italian Restaurant
91,Vogelsang,Dinger's Gartencenter,4bb74040f562ef3bfe263197,50.96568628350215,6.869283507112954,Garden Center
93,Vogelsang,Mertens Backstube,4eb3b9e0be7bfc2849896865,50.960664332448744,6.872655145181874,Bakery
94,Vogelsang,Vogelsang Markt,53205086498e34fef65f4bf2,50.9555857370981,6.881024960605355,Pedestrian Plaza
95,Vogelsang,Netto Filiale,4c90884904a1b60c030ca83e,50.9640843,6.885203,Supermarket
96,Vogelsang,Hotel 1000,4d595ba8296d5481f02858b1,50.96644520759435,6.882140636443892,Hotel
97,Vogelsang,H Wolffsohnstraße,4d7f8394cd09224b69615d30,50.96504225937818,6.884479522705078,Tram Station
98,Vogelsang,Pflanzenmarkt Holländer,587456f7b50d52667c0b39ea,50.96794216,6.87857516,Department Store
100,Vogelsang,H Westfriedhof,4bb0bb0df964a52038583ce3,50.96934203,6.87278863,Tram Station
101,Vogelsang,H Bocklemünd,501a641be4b03c99d13a18d2,50.96921696231909,6.873179994625347,Tram Station
102,Weidenpesch,Bulgogi-Haus,4b8971cef964a520dd3632e3,50.9845927896984,6.947264671325683,Korean Restaurant
103,Weidenpesch,Zeus,4d04e73928926ea82e066ec2,50.98338102787893,6.947656840561591,Greek Restaurant
104,Weidenpesch,Eiscafe Forum,4dc3bce8d4c0ad9c0f5c55c8,50.98368874598522,6.946707955566451,Ice Cream Shop
105,Weidenpesch,Bäckerei Adolph,4c2706973703d13a4371a636,50.98030970175471,6.94822778432368,Bakery
106,Weidenpesch,REWE Center,4d877376e83fa1430b65a4a1,50.9858792,6.9460125,Supermarket
107,Weidenpesch,Galopprennbahn Weidenpesch,4b058873f964a52005c722e3,50.983521004351175,6.952500846132559,Track
109,Weidenpesch,Schlüters in Weidenpesch,4c66e216f7a80f4790569f7a,50.975288004613695,6.950283705409758,Modern European Restaurant
111,Weidenpesch,Lidl,4fcf61193ac6d9ec990374df,50.9896636,6.9450721,Supermarket
112,Weidenpesch,Gasthaus Rennbahn,4b05886bf964a5209ec422e3,50.984018150908284,6.952145642439826,German Restaurant
113,Weidenpesch,Bäckerei Kraus,4da725600cb66f6587144843,50.98431879487035,6.942053761155571,Bakery
114,Mauenheim,Olympia Grill,4c1b937db306c9285c6062b7,50.975130542959285,6.949839612269277,Greek Restaurant
117,Mauenheim,REWE City,4e3916c8b0fb2f7ee863398f,50.97500097854707,6.947370309589587,Supermarket
122,Mauenheim,Alt Mauenheim,524daf84498eb25db8273752,50.973474,6.9464,German Restaurant
123,Mauenheim,Siegfriedhof,4d72440227ddb60ccf12cb1b,50.974435,6.939667,Gastropub
136,Marienburg,Höhn's Biergarten,518bc913498ea2467b65a02a,50.90334209956069,6.965012933326424,German Restaurant
137,Marienburg,Osteria da Paolo,4b4a1edff964a520567b26e3,50.89936156909706,6.965925072269644,Trattoria/Osteria
138,Marienburg,Ristorante Tullio,4d7bd07c79c4b1f7e467eff2,50.90320757882081,6.980916475774934,Italian Restaurant
142,Marienburg,Rheinufer Marienburg,5093eb86e4b000bd1f7b830b,50.90213421617185,6.982970237731934,Pedestrian Plaza
143,Marienburg,HIT Markt,584554ed45005e08b046aa25,50.898507631574766,6.965898818784211,Grocery Store
144,Marienburg,Reef & Beef Köln,589625f67b43b42ecd3f6fcd,50.904237159372784,6.964001655578613,Steakhouse
147,Marienburg,Ristorante L'Assaggio,508adf2de4b09898c6fe5d51,50.898682,6.966378,Italian Restaurant
148,Marienburg,H Bayenthalgürtel,4d779a3a9ee9a35dd527b5f8,50.90693660829382,6.9774662955873055,Tram Station
149,Marienburg,Laufstrecke Kalscheuer Weiher,521eefe2498e5eebf907e02e,50.89831819908719,6.962703864389151,Track
150,Marienburg,Sendepause,4b470fd1f964a520f52a26e3,50.90359726531639,6.96069557872699,Restaurant
152,Marienburg,Verteilerkreis,4e4bfdbd7d8b6016b18fb50d,50.89269930835573,6.967147096115369,Road
155,Marienburg,Packstation 165,4f54c4f7e4b0c41606f30342,50.891889394382275,6.966857072892579,Shipping Store
156,Marienburg,Yachtschule Germania,4b058873f964a52007c722e3,50.901076349341544,6.983927771137875,Harbor / Marina
157,Marienburg,Pizzaboy,4d03a42be350b60caf4b7e42,50.903944891291935,6.957134716341919,Pizza Place
160,Bayenthal,Il Gelato di Ferigo,4b9234c2f964a52049ec33e3,50.91171519892144,6.968463594175847,Ice Cream Shop
161,Bayenthal,TEMMA,4b3f695ff964a52080a625e3,50.911633244453874,6.963950247555786,Organic Grocery
162,Bayenthal,Eule,4ccd5459aa25a35d7b771a0f,50.910150506724726,6.971441462770897,German Restaurant
163,Bayenthal,Alnatura,4f8bbf0be4b029818c55c702,50.9077713768115,6.971143705473452,Organic Grocery
164,Bayenthal,L'Imprimerie,4b16acfef964a520debb23e3,50.90774568248868,6.966163185302737,French Restaurant
166,Bayenthal,Ban Thai,4c8d0ccdf0ce236a7a791def,50.90728275830888,6.963616435599678,Thai Restaurant
167,Bayenthal,Rheinufer Köln/Südkai,4db2cc1d6a23c31a02f2b52a,50.913908334092284,6.9728943916562,Waterfront
169,Bayenthal,Mauel 1883,5402f16a498e5bf523f7e39d,50.909736,6.969636,Bakery
170,Bayenthal,Fitness First,4b583325f964a520c14d28e3,50.90810365441439,6.963768303394318,Gym / Fitness Center
171,Bayenthal,dm-drogerie markt,4f3bc91ae4b026d357560141,50.91213883814473,6.964468294477456,Drugstore
172,Bayenthal,l'ambiente - Massimo,4b73f79ff964a520ebc12de3,50.9113147286341,6.96850578264917,Italian Restaurant
175,Bayenthal,Alteburg,4b6334b0f964a520886a2ae3,50.91527614977134,6.966493836190356,Beer Garden
177,Bayenthal,REWE,4b0810f3f964a5202e0323e3,50.91183428837241,6.9631191538876465,Supermarket
179,Bayenthal,dm-drogerie markt,51b349a6498ebbd7240810c6,50.908042,6.971432,Drugstore
180,Bayenthal,dm-drogerie markt,4f54fde3e4b023846138a82a,50.912007,6.964563,Drugstore
181,Bayenthal,3h's burger & chicken,52583d7211d219167e9b98da,50.91436188372717,6.962018769507625,Burger Joint
185,Bayenthal,Fressnapf XXL,4fe5a39ee4b0227203e5a86f,50.914735903563816,6.962270498182299,Pet Store
187,Bayenthal,Lidl,4ecfc7ac722e01c581906613,50.90949939999999,6.9640002,Supermarket
189,Bayenthal,ALDI SÜD,4d71fc843815f04d96b18667,50.912652399543276,6.962769629506056,Supermarket
190,Bayenthal,Asia Markt Wing On Hong,4bc053fef8219c74b26fb110,50.91085881911899,6.962384427407314,Supermarket
191,Bayenthal,McFIT,4bdf8d196198c9b6f9c317ff,50.91212710681669,6.962679326534271,Gym / Fitness Center
195,Bayenthal,China-Town,5152dbdae4b07266b4381717,50.914533457240346,6.96172458934715,Chinese Restaurant
196,Bayenthal,St. Antonius Apotheke,532089ed498eaeeccc6edb81,50.911928,6.964556,Pharmacy
198,Bayenthal,H Schönhauser Straße,4e26cd26628436bf4d6a5d92,50.91424818394109,6.971949078732199,Tram Station
199,Weiß,Oldtimer am Rhein,51767fbce0e223de01ad167d,50.873390960135936,7.030576765537262,Rental Car Location
200,Weiß,Fenster Türen Gernert,5602c281498e9d23b36ef007,50.87772,7.04055,Hardware Store
201,Weiß,Fähre Köln-Weiss,4de22d84b0fb2671487edf41,50.874758,7.03938,Boat or Ferry
202,Weiß,Jugendeinrichtung Weiß,4ca71f5d931bb60c1dd099e2,50.87335375,7.03273954,Event Space
203,Hahnwald,Kartcenter Cologne GmbH,4b058873f964a5200bc722e3,50.87082120498027,6.987802206287014,Racetrack
204,Hahnwald,Lidl,5160aad88aca41e8cbb1ef45,50.867638307672934,6.990616334737012,Supermarket
205,Hahnwald,IMMO SERVICE - Facility Management Köln,5f11810790a02b480c37f071,50.86837084,6.99312683,Home Service
206,Hahnwald,Sauter-Cumulus GmbH Köln,5900bcb63fcee8606a62bed8,50.8712238,6.996848,Business Service
207,Hahnwald,Pflanzen Mohr,4b805078f964a520116730e3,50.87445871,6.97137887,Tree
208,Hahnwald,Pflanzen Mohr - Die Baumschule,518e1357498ee331c643270d,50.87499428682544,6.971505358417501,Flower Shop
209,Meschenich,Luxberry,59c7eeedb6b04b253914da21,50.85747553878188,6.922277212142944,Furniture / Home Store
210,Meschenich,Volksbank Rhein-Erft-Köln eG - Filiale Meschenich,51a9f9ba498e8f4da93d7f7a,50.859778,6.925654,Bank
211,Meschenich,Netto Filiale,4e997b072c5bf14846ad8575,50.8600124,6.924980499999999,Supermarket
212,Meschenich,Rodenkirchener Kartoffelhaus,4ebd0ebdf5b9e505b7dd5508,50.8613932181841,6.92747457010609,German Restaurant
213,Meschenich,Kuechendoctor Degen,5b88e572121384002cce6ec9,50.861348,6.92505,Kitchen Supply Store
214,Meschenich,ALDI SÜD,4e9c012ab8f7831366deb424,50.862225613676486,6.928189580397543,Supermarket
215,Immendorf,Tennis-Centrum-Immendorf,4da076414977236ad1b0c396,50.85644921553705,6.956976834915684,Gym / Fitness Center
217,Buchforst,REWE,4c87c7b153a6a09382043fba,50.948300183000676,7.005796519358796,Supermarket
221,Buchforst,Leonardo Hotel Köln,4c9e55d98afca09307e8ff15,50.94798038845103,7.005910483646879,Hotel
238,Höhenberg,Konditorei Klüppelberg,4c21e36e9085d13a7e6085cc,50.94031188932632,7.030381269828703,Bakery
239,Höhenberg,Höhenbergbad,4cea130c9f776ea8d71a6722,50.94268802908121,7.019076167412452,Pool
241,Höhenberg,Best Western PhiLeRo Hotel Köln,4b6d421bf964a520e46d2ce3,50.93960321729037,7.017403376368169,Hotel
243,Höhenberg,EDEKA,4f296954e4b0ea161e2e99d1,50.940448,7.021321,Supermarket
245,Höhenberg,Lambada,53d2d4d0498e8910295231ab,50.940204100295944,7.02560835146442,Convenience Store
246,Höhenberg,H+U Fuldaer Straße,4e7cbae09a5204f652c70a70,50.94145868761139,7.022455733205697,Metro Station
247,Höhenberg,H Höhenberg Frankfurter Straße,4dc420dd2271f270510b3197,50.94180894759387,7.029025334582373,Tram Station
248,Höhenberg,PENNY,4ee5ce41aa1fd7f755a5546d,50.94054272782759,7.0207531107080285,Supermarket
249,Höhenberg,H Würzburger Straße,510beef7e4b09bd9ecdbc3d2,50.938682313789016,7.019785078624761,Bus Stop
250,Höhenberg,Packstation 129,4ebad1d6be7b43ede38b914a,50.940247,7.017841,Shipping Store
253,Höhenberg,Kiosk Stehcafe,531f5ca2498e25b0dc508cc4,50.93599545817411,7.021338229775283,Convenience Store
254,Höhenberg,Merheimer Heide,4cc430ae38aaa093cf701162,50.94441670632709,7.037493280647085,Park
260,Vingst,Newzella,4ec65555e300719913a839d1,50.93319573945888,7.021652846460353,Bakery
263,Vingst,EDEKA Gans,4e7c5c0aa8095950a8dcd828,50.93319698,7.01997304,Supermarket
264,Vingst,Viktoria-Apotheke,500579d3e4b0f93790ee26cc,50.933383,7.021954,Pharmacy
265,Vingst,Petek Baklavalari,52d1535b498eff9a7481b3e9,50.93299080732912,7.023629853431378,Bakery
266,Vingst,ALDI SÜD,4e2d890952b1b8f198766611,50.93243741544647,7.026419425760309,Supermarket
267,Vingst,Seyfried Lotto Toto,4edf95c3aa1ff9c6b471581d,50.931489646267806,7.021615628736539,Lottery Retailer
268,Vingst,Efor Markt,4f490538e4b07d0dde522882,50.93328658976588,7.021319933321881,Grocery Store
269,Vingst,Netto Marken-Discount,4e7a0490b0fb56198fc5d140,50.93275905,7.02762808,Supermarket
270,Vingst,Back König,4f5720fce4b06eed112bf85a,50.933458276585114,7.019341112394247,Bakery
272,Vingst,Karadağ Supermarkt,56e06f08498ea7f7e093faed,50.93362398013701,7.01862812391807,Supermarket
284,Grengel,Besucherterrasse | Observation Deck,4c07b97c221620a1c736f775,50.878712572295505,7.122747635542462,Scenic Lookout
285,Grengel,Ben Green,58b422f8076be15eeb9563ed,50.8779784476158,7.121672630310058,Fast Food Restaurant
286,Grengel,Köln Bonn Airport (CGN) (Flughafen Köln/Bonn Konrad Adenauer),4b56c29ff964a520871a28e3,50.87916988496933,7.120556831359863,Airport
287,Grengel,REWE City,4c892776a0ffb60c721e28c5,50.87894299688424,7.1226003558197135,Supermarket
288,Grengel,Haribo Shop,4d9b08d203d8721ee1dddd24,50.87851125967418,7.122378803898397,Candy Store
289,Grengel,Starbucks,4b4af814f964a520669026e3,50.8780413200482,7.121725817305429,Coffee Shop
290,Grengel,Eurowings Check-in,4ee20b33d3e3a823d587c3b9,50.87796490837991,7.1211791038513175,Airport Service
291,Grengel,Kirschner buy & fly,4b8fcb86f964a520b76233e3,50.878677861614314,7.122289303707658,Bookstore
292,Grengel,Lufthansa Flight LH 1975,517f6d9483024199aed52931,50.87414668689022,7.127573490142821,Plane
293,Grengel,Runway 14R/32L,569ee6b0498e2d1385446d2f,50.86680724089362,7.12660789489746,Airport Service
294,Grengel,Travel Bar,5230457e11d2c9897e13b40b,50.877147813377626,7.123014891520885,Café
295,Grengel,BACC General Aviation Terminal,4e82111c9a52321c5b234681,50.87578971157126,7.115413839931511,Airport Terminal
296,Grengel,Gate B72,4f22665ee4b0717a664b2312,50.87799198684776,7.123260498046875,Airport Terminal
297,Grengel,Enterprise Autovermietung - Flughafen Köln-Bonn,56fee326498e4d9e2dcb20c2,50.87822472517557,7.122886000841069,Rental Car Location
298,Grengel,Terminal 1,4b75199ef964a520eefd2de3,50.878343675675936,7.1218211568179495,Airport Terminal
299,Grengel,Rendezvous Pianobar,4db4087993a017099dd06c99,50.87885573451161,7.122146209406001,Piano Bar
300,Grengel,Taxistand Terminal 1,5a20555465cdf8220f29d5ee,50.878958,7.122145,Taxi Stand
301,Grengel,Hertz,4ecfbb3529c223f928052cb2,50.87907420248077,7.120810033913469,Rental Car Location
302,Grengel,SB 60 -> Bonn Hbf,4c0811ac7e3fc9288fbcef82,50.87897057758713,7.119879883982922,Bus Line
303,Grengel,H Flughafen Köln/Bonn,4bfaa1578d30d13a30da0318,50.87905516359218,7.119891309202293,Bus Stop
304,Grengel,Ess-Bahn,52cbf16c498ec75df15d99c1,50.87921386349903,7.121505810392888,Currywurst Joint
305,Grengel,Die EsS-Bahn Köln Bonn Airport,572b49cd498eb86423de35cd,50.8792913,7.1216987,Fast Food Restaurant
306,Grengel,Interrent  Köln - Bonn Flughafen,59ca7a68345cbe438136e865,50.8793806,7.1211367,Rental Car Location
307,Grengel,Gleis 3/4,528b117b498efca114548716,50.87929623993887,7.119581840951442,Platform
308,Grengel,Kamps,4e815dca46908a195ef8c4fc,50.87911385206395,7.1215174553399345,Bakery
309,Elsdorf,Fliegender Grieche,511e783ce4b0d10db65fae49,50.8755074719159,7.082533836364746,Greek Restaurant
310,Elsdorf,Netto Filiale,5166e98ce4b0fcc7e3c1b12c,50.87607245,7.0862956,Supermarket
314,Wahnheide,REWE,4b96af7df964a520e5dd34e3,50.8592282,7.098881,Supermarket
315,Wahnheide,Jaumanns Hotel,4c69a81f2c29d13a61cf0b41,50.859004,7.10666,Hotel
316,Wahnheide,Antica Roma,4d498e74f53c8cfa11801947,50.859080998851674,7.106031117398955,Italian Restaurant
317,Wahnheide,Gyros-Palast,4bc2f65eb492d13a4414a860,50.85906047710607,7.107827631435672,Greek Restaurant
318,Wahnheide,Am Flughafen Hotel Cologne,4bc77eba93bdeee1e57137ae,50.8590292,7.1075625,Hotel
319,Wahnheide,La Fonte,4e996d67be7b1a0d64cdaf73,50.85898580301632,7.10665762424469,Italian Restaurant
320,Wahnheide,Heide-Grill,4bd96ad12e6f0f472d770a08,50.859154595603016,7.1030459508203965,Fast Food Restaurant
322,Wahnheide,Karsten Hotel,4b8cc611f964a520bddc32e3,50.85842824447618,7.103026970531524,Hotel
323,Wahnheide,ALDI SÜD,4e5b717345dd705592afe37c,50.85920493341054,7.100022413971715,Supermarket
324,Wahnheide,Art of Comfort Hotel Haus Ingeborg,4bd09cc61f89ce7223bc67ea,50.870005065090794,7.1068193325986195,Hotel
325,Wahn,Eltzhof das KulturGut,4b76f3b8f964a520de6d2ee3,50.85652817261953,7.083766815387209,Event Space
326,Wahn,EDEKA Hein,4d80cae5360b224b8976e056,50.8563209,7.0814502,Supermarket
327,Wahn,dm-drogerie markt,54a3cec6498e6e2f1e0a63a7,50.85547857050439,7.081297477559019,Drugstore
328,Wahn,REWE,4bcc59280687ef3b460adfcc,50.857861532073905,7.089923841545328,Supermarket
330,Wahn,Lidl,4b9bbb14f964a520d31e36e3,50.85777556377118,7.09161391851012,Supermarket
331,Wahn,Schloß Wahn,4b05886df964a5202ec522e3,50.85821605296108,7.08373259771939,Palace
332,Wahn,Alte Apotheke,5e3ee130a552540008abc57d,50.8578,7.08694,Pharmacy
333,Wahn,Gleis 3/4,4ec7c9169a52756c56040c09,50.85858876458292,7.079495872911606,Platform
334,Wahn,H Wahn S-Bahn,5887e681876ade2dd97f13a0,50.85848567964192,7.079470101515982,Bus Station
335,Wahn,S Porz-Wahn,4b670a77f964a52071362be3,50.85852970630228,7.079447812310809,Light Rail Station
336,Wahn,Gleis 1,4f8eda31e4b0342ed11173b8,50.858554892347314,7.079408320125618,Platform
337,Wahn,Hotel Geisler,4bc77e8a93bdeee1ab7137ae,50.85597725748013,7.087272831115296,Hotel
338,Wahn,Gleis 2,4ec79684722e1437966fcfc7,50.857939,7.079336,Platform
339,Wahn,Schwimmbad Wahn,51518b55e4b07f5276fa5e36,50.864321977739884,7.087409841541422,Gym Pool
340,Wahn,promedi Personalmanagement GmbH,5bdbf1f45b971100256de3c2,50.860074,7.093954,Business Service
341,Wahn,Premio Reifen + Autoservice W. Johann,4e82e7be30f8eeffd7b113bf,50.860335,7.094693,Auto Garage
342,Wahn,FLEXX Fitness,4b5d9f5df964a520dd6329e3,50.857811,7.094316,Gym / Fitness Center
343,Wahn,INJOY,4e0aeb32d22dbfe2dd77b866,50.862015294818015,7.094355533675128,Gym / Fitness Center
344,Wahn,Druck Center Cologne GmbH,5846c6c2b6e67d087064da33,50.85716002591339,7.09476905374072,Print Shop
345,Libur,V-Golf  Sankt Urbanus,5030b2f5e4b06d3d08a91271,50.8487807840497,7.062752307374511,Golf Course
346,Libur,Golf Post@Dr. Velte Golf - Sankt Urbanus,501fc59ee0e2c3f4f0b6639e,50.841137178353584,7.067427635192871,Golf Course
347,Libur,VBE Vent Baustoffe & Entsorgung,601273a3912d4364bc71284d,50.8401217,7.076825299999999,Construction & Landscaping
348,Libur,Wirtshaus Helfer,4b73eb53f964a5201ec02de3,50.83719052733404,7.069260916878547,Gastropub
349,Lind,H Linder Mauspfad,59e8ac9d8ad62e6909b02c63,50.850761,7.109404,Bus Stop
351,Lind,Ship Cemetary,4cf55447c9af6dcbc030b17f,50.84405336180725,7.10211008391516,Ski Area
352,Lind,SB Möbel Boss,4e86fd068231d5a3f6509252,50.847352,7.095924,Furniture / Home Store
354,Lind,Porta,4be421edcf200f478880113c,50.847671647361096,7.09595824934551,Furniture / Home Store
355,Ensen,Klostergaerten,4e0ee29ab0fb59de67daebaa,50.89767432328325,7.044970039440709,Flower Shop
356,Ensen,EDEKA Hein,4eeb0942754a75f70216fc42,50.8984496,7.0292451,Supermarket
357,Ensen,Shell,502a87f6e4b0b266b92b0869,50.89780858,7.0361186,Gas Station
358,Ensen,Lidl,515c19d0e4b0dc80eeab1335,50.893997,7.047734,Supermarket
359,Ensen,Carglass GmbH Köln (Porz),4fbb9fabe4b07984a8b727f1,50.897893788281245,7.033965066075325,Automotive Shop
360,Ensen,Rheinufer Köln-Ensen,50a38601e4b069499fc1f89d,50.89614247827619,7.035675330892182,River
361,Ensen,H Gilgaustraße,4f86da2ee4b0dc6fc4e55fe8,50.89951089838884,7.031638757851626,Tram Station
362,Ensen,Alexianer Krankenhaus Köln,56bb44cc498e493680ce4cbf,50.897689,7.043343,Health & Beauty Service
363,Ensen,H Ensen Kloster,4b981386f964a5209f2a35e3,50.89723802908086,7.047129401232457,Tram Station
369,Eil,Gut Leidenhausen,4b9bb13cf964a520ab1a36e3,50.896461251025244,7.09741473197937,State / Provincial Park
370,Eil,Greifvogelschutzstation,4df601a1a809141629aaa67b,50.895501690118394,7.096583247184753,Zoo Exhibit
371,Eil,Haus des Waldes,4b05886ef964a52096c522e3,50.89634167525904,7.090931842338501,Art Museum
372,Eil,Naturspielplatz Gut Leidenhausen,4dada2404b2271d46baa13fd,50.89234609803478,7.093018591403961,Playground
373,Raderthal,Kombibad Zollstock,4f82b1abe4b0fc8b1a910451,50.90444764364428,6.948857069213629,Water Park
379,Raderthal,Haus Schäffer,500fd92ce4b003da889b2c02,50.90092179855231,6.945462226867676,German Restaurant
382,Raderthal,HomeFlat24,5e46891cf3b38d0007f3802a,50.8976678,6.9518147,Hotel
383,Raderthal,star Tankstelle,5354f6b211d28b2a8cd84238,50.89825,6.95191,Gas Station
384,Raderthal,Fritz-Encke-Volkspark,4ee8e3d5722e1234950067ca,50.89612057930692,6.959474110168457,Park
385,Raderthal,Happy-Happi,4f0ed157e4b0e190accfcb54,50.90040245092085,6.950645233936033,Greek Restaurant
390,Raderthal,Äußerer Grüngürtel,518f908b7dd2c74b9f4be30d,50.88906576093067,6.947650909423828,Park
391,Raderberg,Mare Atlantico,4e58c63c8877c8a76ddbb1eb,50.91135500876137,6.959895318321609,Deli / Bodega
394,Raderberg,Weinhaus Sued,4efdbf12e300fdc046da211d,50.91017109739219,6.955593739448362,Wine Shop
396,Raderberg,Großmarkt Köln,4e79b0bbfa7600c1fffa3cae,50.91276445821892,6.957889717038066,Market
425,Raderberg,Estilo Argentino Köln Süd,4ca58d1cf47ea143423f5821,50.91109346526815,6.9608362348877,Gourmet Shop
426,Raderberg,Kumkapi,5186b4a4498e67377267a64e,50.91111579079394,6.957917849921685,Hookah Bar
430,Raderberg,Sportcenter Bushido,4b058873f964a520eac622e3,50.91227561075312,6.9606704001947675,Athletics & Sports
442,Raderberg,Lidl,4fc8fceee4b0476c7a6f6a56,50.904559,6.9570614,Supermarket
443,Raderberg,Brauhaus am Kloster,4b0c1cfbf964a5201a3723e3,50.905951183695,6.9584858064834,Brewery
462,Rondorf,Campingverleih Krümmel,5f21642dbf10571f8daef57c,50.8737656,6.9336025,Rental Service
463,Rondorf,Kolbsport,51128169e4b0a57c9dfcaa48,50.881956,6.937614,Sporting Goods Shop
464,Rondorf,Kleingartenverein Kuchenbuch,5780f415498e9ca4f0d2d34c,50.883265,6.942803,Garden
465,Rondorf,Honingen,5676cb02498ecb98650def87,50.88548848892036,6.92753365801236,Garden
466,Holweide,Rossmann,503fbd0d7e2752ec471b5957,50.971531685564,7.04957621390471,Drugstore
467,Holweide,H Kochwiesenstraße,50a52884e4b0d901b5135a1c,50.963265144588874,7.0497894287109375,Bus Stop
468,Holweide,Domino's,4feadd5de4b0eb6c1aa77f5e,50.969667927318596,7.04517681559249,Pizza Place
469,Holweide,Deniz,50d6ffe8e4b0bc5a5ccae40f,50.970479154010256,7.054289351493424,Turkish Restaurant
470,Holweide,Lipp Apartments,552ad77d498e7db100697372,50.97177152300095,7.050587785919257,Hotel
471,Holweide,Eiscafe Valentino,4da1b7fc7ccc816ec35e587b,50.96818932414376,7.037445794653872,Ice Cream Shop
472,Holweide,Hotel Bergischer Hof,4c990fa4775abfb793064267,50.967584370081596,7.035497922058395,Hotel
473,Buchheim,Grill Stube,4e3e70897d8b0e961076da98,50.95700168382308,7.017989249248057,Greek Restaurant
476,Buchheim,Kaufland,4b5acd6cf964a52044d528e3,50.95844816387858,7.014709510094698,Big Box Store
479,Buchheim,Lidl,4bde800f0ee3a593731d31b0,50.96474845539101,7.024037898092956,Supermarket
481,Buchheim,Inci Fischrestaurant,56af32e3498e45f9ae016bbc,50.96445440003316,7.02074110507965,Seafood Restaurant
483,Buchheim,Aral,4d94921dcf46224bc98c9794,50.9503838,7.01684313,Gas Station
485,Buchheim,H Herler Straße,4d62cb8929ef236a52ebbf59,50.95806084427663,7.025019257549633,Tram Station
496,Buchheim,H+U Buchheim Frankfurter Straße,4fe3564ae4b09f25076332ce,50.95329915291125,7.014273235251702,Metro Station
497,Buchheim,H Wichheimer Straße,4e5d4a69d4c07641360bcf68,50.961890511918945,7.031616207176488,Tram Station
503,Buchheim,Grill Stübchen,4bfe63a4b68d0f472514ea57,50.9518148,7.0155125599999995,German Restaurant
512,Buchheim,Xtra Fit,586e249ae6160c73c6702ea3,50.95120931992732,7.014241656078507,Gym / Fitness Center
513,Merheim,Goldener Pflug,4b71c6b7f964a520d15b2de3,50.94293901614496,7.049235192377044,German Restaurant
514,Merheim,EDEKA Köln-Merheim,5a702ce69ba3e51bb8806b8a,50.9431855,7.045768499999999,Supermarket
515,Merheim,Lidl,4b4f54d3f964a520970127e3,50.942788,7.046967,Supermarket
516,Merheim,AS Köln-Merheim (17),4c94a54a38dd8cfa10b5ca62,50.95126594063386,7.057269439101219,Intersection
517,Merheim,Kreuz Köln-Ost (27) (16),4e0b4b346284a62b5bbfdf88,50.952391505861904,7.036764621734619,Intersection
518,Merheim,Eiscafe La Rosa,4eb01350722e4efd61bfe26c,50.94308786719135,7.051083423167523,Ice Cream Shop
519,Merheim,H Merheim,502422e7e4b012f4d26d6a1b,50.94423512699729,7.048679625660994,Tram Station
